French Defense Franco Sicilian Defense,4
Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4 Bf5 4.e3 e6,4
Ruy Lopez Opening Cozio Defense 4.O O,4
Ruy Lopez Opening Berlin Defense 4.d3 d6 5.O O Bd7,4
Giuoco Piano Game 4.O O Nf6 5.d3 a6,4
French Defense Exchange Variation 3...exd5 4.Nc3,4
Four Knights Game Scotch Variation Accepted 5.Nxd4 Bb4 6.Nxc6 bxc6,4
Ruy Lopez Opening Birds Defense 4.Nxd4 exd4 5.O O,4
French Defense Exchange Variation 3...exd5 4.Nf3 Nc6 5.Bb5,4
Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4,4
Four Knights Game Spanish Variation Rubinstein Accepted Exchange Variation,4
Ruy Lopez Opening Morphy Defense Columbus Variation...5.O O b5 6.Bb3 Bc5 7.c3,4
Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4 Bg4 4.e3,4
Queens Pawn Opening Zukertort Chigorin Variation 3.Bf4 Bf5,4
Ruy Lopez Opening Berlin Beverwijk Variation,4
Four Knights Game Spanish Variation 4...d6,4
Ruy Lopez Opening Berlin Defense,4
Ruy Lopez Opening Morphy Defense Anderssen Variation 5...b5 6.Bb3,4
Ruy Lopez Opening Morphy Defense Anderssen Variation 5...b5 6.Bb3 Bc5,4
Ruy Lopez Opening Classical Defense 4.O O Nge7 5.c3,4
Ruy Lopez Opening Berlin Beverwijk Zukertort Gambit,4
French Defense Knight Variation 2...d5 3.exd5 exd5,4
Caro Kann Defense Advance Van der Wiel Attack 4...e6,3
Pirc Defense Classical Variation...5.Bc4 O O 6.O O c6,3
Indian Game Knights Variation,3
Sicilian Defense Bowdler Attack,3
Pirc Defense Classical Variation...5.Bc4 O O 6.O O Nxe4,3
Pirc Defense Classical Variation 4...Bg7 5.Bg5 O O,3
Reti Opening Queenside Fianchetto Variation 2.e4,3
Sicilian Defense Bowdler Attack 2...e6 3.Nc3,3
French Defense Advance Nimzowitsch System 4...Nc6,3
Indian Game Knights Variation East Indian Defense 3.Nc3 Bg7 4.e4,3
Pirc Defense Main Line 4.Bf4 Bg7,3
Indian Game Knights Variation East Indian Defense 3.e3 Bg7 4.c4 O O 5.Nc3,3
French Defense Advance Paulsen Attack,3
Birds Opening Dutch Variation 2.Nf3 c5,3
Ruy Lopez Opening Berlin Defense...6.Nxd4 Bxd4 7.c3 Bb6,3
Kings Indian Defense Normal Variation 4.Nf3 d6 5.e3 O O,3
Pirc Defense 2.d4 Nf6 3.Nc3,3
Indian Game Tartakower Attack 2...d5 3.Bg2,3
Modern Defense with 1 e4...3.Nf3 d6 4.Bc4 e6,3
Pirc Defense Czech Defense,3
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6,3
Pirc Defense Main Line Byrne Variation 4...Bg7,3
Pirc Defense Main Line Kholmov System 4...Bg7,3
Kings Gambit Accepted,3
Ruy Lopez Opening Morphy Defense Columbus Variation...5.O O b5 6.Bb3 Bc5 7.d3,3
Indian Game 2.Nc3 g6 3.e4,3
Ruy Lopez Opening Berlin Defense 4.Bxc6 dxc6,3
Slav Defense 3.Nc3 Nf6,3
Anderssen Opening Creepy Crawly Formation Classical Defense,3
Indian Game East Indian Defense 3.Nc3,3
Kings Gambit Accepted Schallopp Defense 4.Nc3,3
French Defense Exchange Variation 3...exd5 4.Nf3 Nf6,3
Sicilian Defense 2.Nf3 d6 3.Nc3 Nf6,3
Closed Sicilian Defense Portland Attack 3...g6,3
Pirc Defense Modern Defense Geller System 2...Nf6,3
Sicilian Defense...3.Bc4 e6 4.O O Nf6,3
Kings Gambit Declined Classical Variation 3.Nf3,3
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.e3 Nf6 4.Bb5,3
Pirc Defense Maroczy Defense 3.dxe5 dxe5 4.Qxd8 Kxd8,3
Indian Game East Indian London System...4.Nbd2 d5 5.e3 O O,3
Sicilian Defense...3.Bc4 Nf6 4.d3 Nc6 5.O O,3
Modern Defense with 1 e4...3.Nf3 d6 4.Bc4 e6 5.O O,3
French Defense Rubinstein Variation 4.Nxe4,3
Sicilian Defense Cowboy Attack 2...Nc6 3.Bb2 e5,3
Closed Sicilian Defense 2...g6,3
Bishops Opening Berlin Defense 3.d3 c6 4.Nf3 d5,3
Sicilian Defense Old Sicilian Open Accelerated Dragon Variation,3
Petrovs Defense Three Knights Game 3...Bb4 4.Bc4 O O 5.O O,3
Petrovs Defense Three Knights Game 3...Bb4 4.Bc4,3
Ruy Lopez Opening Berlin Defense 4.d3 Bc5 5.c3,3
French Defense Normal Variation...3.Nc3 Be7 4.Nf3 Nf6,3
Caro Kann Defense Exchange Variation 3...cxd5 4.Nf3 Nc6 5.c3,3
Caro Kann Defense Classical Variation 5.Qf3 e6,3
Italian Game Two Knights Defense 4.Qe2,3
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...a6,3
Italian Game Two Knights Modern Bishops Opening 4...Be7,3
Ruy Lopez Opening Berlin Defense 4.d3 Bc5 5.O O d6,3
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...a6 4.Bxc6 bxc6,3
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...a6 4.Bxc6 bxc6 5.O O,3
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...e6 4.Bxc6 bxc6,3
Sicilian Defense OKelly Venice System,3
Italian Game Two Knights Modern Bishops Opening 4...Be7 5.c3 O O,3
Kings Indian Attack 2...Nc6 3.d4 Nf6 4.Bg2,3
Italian Game Two Knights Modern Bishops Opening 4...d5 5.exd5,3
French Defense Normal Variation 2...b6 3.Nf3 Bb7,3
Sicilian Defense Mengarini Variation 2...Nc6 3.b4,3
Kings Indian Defense 3.Nf3 Bg7,3
French Defense Normal Variation 2...d5,3
Philidor Defense 3.Bc4 Be7 4.O O,3
Modern Defense with 1 e4...4.Bc4 e6 5.O O Ne7,3
French Defense Advance Paulsen Attack 5...Nge7,3
Sicilian Defense Staunton Cochrane Variation 2...Nc6,3
Nimzowitsch Defense 2.Nc3 Nf6,3
Bishops Opening Berlin Spielmann Attack 4...c6,3
Ruy Lopez Opening Berlin Defense 4.d3 d6 5.O O Bd7 6.c3,3
Owens Defense...3.Bd3 e6 4.Nf3 Nf6,3
Sicilian Defense Hyperaccelerated Dragon Variation,3
Kings Fianchetto Opening 1...d5 2.Bg2 Nf6,3
Ruy Lopez Opening Berlin Defense 4.d3 d6,3
Philidor Defense Exchange Variation 4.Qxd4,3
Caro Kann Defense Advance Botvinnik Carls Defense 4.c3 Nc6,3
Caro Kann Defense Tartakower Forgacs Variation 6...Bd6,3
Nimzowitsch Defense Declined 2...d5 3.exd5 Qxd5 4.Nc3,3
Sicilian Defense Hyperaccelerated Dragon Variation 3.Bc4 Bg7 4.c3,3
Philidor Defense 3.Nc3,3
Sicilian Defense Hyperaccelerated Dragon Variation 3.Bc4 Bg7 4.c3 e6,3
Nimzowitsch Defense Declined 2...g6 3.d4 Bg7,3
Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4,3
Reti Opening Sicilian Invitation,3
Giuoco Piano Game Center Attack...7.Bd2 Nxe4 8.Bxb4 Nxb4,3
Indian Game 2.Bf4 g6 3.e3 Bg7,3
Giuoco Piano Game Main Line Giuoco Pianissimo Variation 5...O O 6.Bg5 h6 7.Bh4,3
Ruy Lopez Opening Old Steinitz Defense 4.d4 Bd7 5.O O,3
Four Knights Game 4.Be2 Bb4,3
French Defense Winawer Fingerslip Variation,3
Vienna Game Main Line,3
Scandinavian Defense Modern Variation 3.Nf3,3
Giuoco Piano Game 4.O O Nf6 5.d3 a6 6.c3,3
Queens Pawn Opening Accelerated London System 2...Nf6 3.e3 Bf5,3
Scandinavian Defense Modern Variation 3.c4,3
Saragossa Opening 1...d5,3
Ruy Lopez Opening Morphy Defense Open 6.d4 b5 7.Bb3,3
French Defense Exchange Monte Carlo Variation 4...Nf6 5.Nf3,3
Queens Pawn Opening 1...d5 2.e3 e6,3
Kings Pawn Opening Kings Knight Latvian Gambit Accepted,3
Van Geet Opening Reversed Nimzowitsch Variation 2.b3,3
Scotch Game Dubois Reti Max Lange Attack 6.e5,3
Ruy Lopez Opening Morphy Defense Exchange Variation 4...dxc6 5.d4 exd4,3
Giuoco Piano Game 4.O O Nf6 5.d3 O O 6.Re1,3
Queens Pawn Opening Chigorin Variation...3.Nf3 g6 4.Bg5 Bg7,3
French Defense Exchange Variation,3
Alapin Sicilian Defense 2...e6 3.Nf3 Nc6,3
English Opening Two Knights Variation 3.e4,3
Giuoco Piano Game 4.O O Nf6 5.d3 O O 6.Nbd2,3
Giuoco Piano Game Main Line Giuoco Pianissimo Variation 5...O O,3
Modern Defense Standard Two Knights Variation 4...Bg4,3
Scandinavian Defense Mieses Kotrc Main Line 4.d4 Nf6 5.Nf3 Bf5,3
London System 3...Bf5 4.e3,3
Modern Defense Standard Two Knights Variation 4...Bg4 5.Be2,3
Vienna Game Max Lange Defense 3.Bc4,3
Giuoco Piano Game Center Attack 5...exd4 6.cxd4 Bb4 7.Nbd2,3
Ruy Lopez Opening Old Steinitz Defense 4.d4,3
English Opening Kings English Variation 2.e3,3
Queens Pawn Opening Torre Attack,3
English Opening Kings English Variation 2.b3,3
Ruy Lopez Opening Classical Central Variation 4...Nf6,3
English Opening Great Snake Variation 2.Nc3 Bg7 3.e4,3
Vienna Game Max Lange Defense 3.Bc4 Bc5,3
English Opening Carls Bremen System 3...Bc5 4.Bg2,3
Kings Pawn Opening Tayler Opening 3...Nf6,3
Alapin Sicilian Defense 2...e5 3.Nf3 Nc6,3
English Opening Reversed Sicilian Variation,3
Queens Pawn Opening Chigorin Variation 2...c6,3
Alapin Sicilian Defense 2...e6 3.Nf3,3
Ruy Lopez Opening Spanish Countergambit,3
Van Geet Opening Reversed Nimzowitsch Variation,3
Giuoco Piano Game...5.d3 d6 6.c3 O O 7.Re1,3
Indian Game 2.Bf4,3
Alekhines Defense Scandinavian Variation 3.exd5 Nxd5,3
Modern Defense with 1 d4 2.c4 Bg7 3.Nf3 d6,3
Giuoco Piano Game Evans Accepted McDonnell Defense 6.d4 exd4 7.cxd4 Bb4,3
Queens Gambit Accepted Central Variation Alekhine System 4.Nc3 e5,3
Grunfeld Defense Petrosian System 5...c6 6.e3 O O,3
Vienna Game Max Lange Defense 3.Bc4 Nf6,3
Queens Pawn Opening Tartakower Variation,3
Semi Slav Defense Main Line 5...Be7,3
Ruy Lopez Opening Morphy Defense Exchange Kings Bishop Variation 6.d4 exd4,3
Ruy Lopez Opening Cozio Defense 4.c3 a6 5.Ba4,3
Modern Defense Standard Line 3...c6 4.Bc4 d6 5.Nf3,3
Queens Gambit Accepted 3.Nf3 Nf6 4.e3 e6 5.Bxc4,3
Giuoco Piano Game Center Attack Mason Gambit 6...Nxe4 7.cxd4,3
Queens Gambit Accepted,3
Queens Pawn Opening Levitsky Attack,3
Ruy Lopez Opening Morphy Defense Exchange Kings Bishop Variation,3
Indian Game 2.Bf4 e6 3.e3 d5 4.Bd3,3
Mieses Opening 1...g6,3
Ruy Lopez Opening Morphy Defense Columbus Variation...6.Bb3 Bc5 7.Nc3 d6,3
Indian Game 2.Bf4 e6 3.e3 d5 4.Nf3,3
Slav Defense Modern Line 3...Nf6,3
Modern Defense Standard Two Knights Variation,3
Trompowsky Attack Classical Big Center Variation,3
Scotch Game Scotch Gambit 4...d6 5.Nxd4,3
Queens Gambit Declined Chigorin Defense 3.Nc3 dxc4,3
Alekhines Defense Scandinavian Variation,3
London System...4.e3 Bg7 5.h3 O O,3
Ruy Lopez Opening Morphy Defense Exchange Normal Variation 5...Bg4,3
Scotch Game Scotch Gambit,3
Slav Defense Modern Three Knights Variation,3
Ruy Lopez Opening Morphy Defense Exchange Variation 4...dxc6 5.d3,3
Three Knights Opening 3...Bb4 4.Nd5,3
Kings Pawn Opening Kings Knight Gunderam Defense,3
Queens Pawn Opening English Defense 3.Nc3 Bb4 4.e4 Bb7,3
French Defense Exchange Variation 3...exd5 4.Bd3 Nc6 5.Nf3,3
Vienna Game Max Lange Defense 3.Bc4 Bc5 4.Qg4,3
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.e3 d5 4.Bb5,2
Nimzowitsch Defense Scandinavian Exchange Variation,2
Modern Defense Standard Two Knights Suttles Variation 5.Bg5,2
Sicilian Defense Open Accelerated Dragon Modern Variation,2
Nimzowitsch Defense Scandinavian Exchange Variation 4.Nf3 Bg4,2
Modern Defense Standard Two Knights Suttles Variation,2
Nimzowitsch Larsen Attack Modern Variation 2.Bb2 Nc6 3.e3,2
Ruy Lopez Opening Classical Central Variation 4...Nf6 5.d4 exd4,2
Modern Defense Standard Pseudo Austrian Attack 4...e6 5.Nf3 Ne7,2
Ruy Lopez Opening Berlin Defense 4.d3 Bc5 5.Nc3,2
Nimzowitsch Larsen Attack Classical Variation 2.e3 e5 3.Bb2,2
Ruy Lopez Opening Morphy Defense Anderssen Variation 5...Bc5,2
Sicilian Defense Open Godiva Variation,2
Modern Defense Standard Pterodactyl Defense 4.Nf3 cxd4 5.Nxd4,2
Nimzowitsch Defense Scandinavian Variation,2
Nimzowitsch Larsen Attack 1...g6 2.Bb2,2
Sicilian Defense Open Dragon Variation 6.Bg5 Bg7,2
Modern Defense Standard Line 3...c6,2
Nimzowitsch Defense Declined 2...d5,2
Nimzowitsch Defense Scandinavian Advance Variation 3...f6,2
Sicilian Defense...3.Bc4 Nf6 4.d3 Nc6 5.c3,2
Van Geet Opening,2
Three Knights Opening Steinitz Defense 4.Bc4 Bg7,2
Ruy Lopez Opening Birds Defense 4.Nxd4 exd4 5.O O Bc5 6.d3,2
Ruy Lopez Opening Berlin Improved Steinitz Defense,2
Ruy Lopez Opening Morphy Defense,2
Sicilian Defense Taimanov Variation 5.Nc3 Bb4,2
Slav Defense Modern Line,2
Slav Defense Exchange Variation 3...cxd5 4.Nc3 Nc6 5.e4,2
Nimzowitsch Defense Scandinavian Advance Variation 3...Bf5 4.Nf3,2
Sicilian Defense...4.d3 Nc6 5.c3 e6,2
Ruy Lopez Opening Berlin Defense 4.d3 Bc5 5.Bxc6 dxc6 6.O O,2
Modern Defense with 1 e4 2.Bc4 Bg7 3.Qf3 e6 4.d4,2
Slav Defense 3.Nc3,2
Slav Defense 3.e3,2
Slav Defense Exchange Variation 3...cxd5,2
Modern Defense with 1 d4...3.Nf3 d6 4.e4 e5,2
Ruy Lopez Opening Cozio Defense 4.O O g6,2
Sicilian Defense Taimanov Variation,2
Sicilian Defense Staunton Cochrane Variation...3.Nc3 g6 4.d3 Bg7,2
Ruy Lopez Opening Birds Defense 4.Nxd4 exd4 5.O O c6,2
Sicilian Defense Open Lowenthal Variation 5.Nf3,2
Modern Defense Three Pawns Attack with 2 f4,2
Vienna Game Main Line Paulsen Attack 5...Nxc3,2
Ruy Lopez Opening Morphy Defense Anderssen Variation,2
Sicilian Defense Open Pelikan and Sveshnikov Retreat Variation 6...Bb4,2
Sicilian Defense Smith Morra Gambit 2...cxd4,2
Nimzowitsch Defense Declined Williams Variation 3.d4 Nf6 4.Nc3 g6,2
Nimzowitsch Defense Declined Williams Variation 3.d4 Nf6 4.Nc3 Bg4,2
Nimzowitsch Defense Declined Williams Variation 3.d4,2
Ruy Lopez Opening Classical Central Variation,2
Vienna Game Falkbeer Variation,2
Vienna Game Anderssen Defense 3.Nf3,2
Vienna Game Anderssen Defense,2
Nimzowitsch Defense 2.Nc3,2
Modern Defense with 1 e4...3.Nf3 d6 4.Be3 Nf6,2
Old Benoni Defense 2.c3 cxd4 3.cxd4,2
Sicilian Defense Hyperaccelerated Dragon Variation 3.c4 Nc6,2
Sicilian Defense Open 3...cxd4 4.Nxd4 d6 5.Nc3,2
Sicilian Defense Old Sicilian Variation 3.d3 d6,2
Ruy Lopez Opening Morphy Defense Neo Arkhangelsk Variation,2
Scotch Game Classical Variation 5.Be3 Qf6,2
Scotch Game Ghulam Kassim Variation,2
Queens Pawn Opening 1...d5 2.c3,2
Scotch Game Goring Double Pawn Sacrifice Variation,2
Scotch Game Goring Double Pawn Sacrifice Variation 5...d6 6.Nxc3,2
Queens Gambit Declined Queens Knight Variation 3...Nf6,2
Scotch Game Scotch Gambit Dubois Reti Perreux Variation 5...d5 6.exd5,2
Ruy Lopez Opening Morphy Defense Exchange Variation,2
Queens Gambit Declined Marshall Defense 3.cxd5 Qxd5 4.Nc3,2
Queens Gambit Declined Marshall Defense,2
Queens Gambit Declined Chigorin Janowski Variation,2
Queens Gambit Declined Chigorin Defense 3.e3 e5,2
Queens Gambit Declined Chigorin Defense 3.e3,2
Queens Gambit Declined Chigorin Defense 3.Nc3 dxc4 4.d5,2
Queens Gambit Declined Chigorin Defense 3.Nc3 Nf6,2
Queens Gambit Accepted Showalter Variation,2
Queens Gambit Accepted Old Variation 3...e6,2
Queens Gambit Accepted Old Variation,2
Queens Gambit Accepted Central Variation McDonnell Defense 4.Nf3 exd4,2
Scotch Game Steinitz Variation,2
Queens Gambit Accepted Accelerated Mannheim Variation,2
Ponziani Opening Jaenisch Counterattack 4.d4 Nxe4 5.d5 Ne7 6.Nxe5,2
Ponziani Opening 3...d5,2
Queens Pawn Opening Zukertort Variation 2...e6 3.Bf4 Nf6,2
Ruy Lopez Opening Morphy Defense Columbus Variation...5.O O b5 6.Bb3 Bc5 7.Nc3,2
Polish Opening 1...e5,2
Polish Opening 1...d5 2.Bb2,2
Ruy Lopez Opening Morphy Defense Columbus Variation 4...Nf6 5.O O b5 6.Bb3,2
Scotch Game Classical Variation 5.Be3,2
Scotch Game 3...exd4,2
Queens Pawn Opening Accelerated London System 2...Bf5 3.e3,2
Scandinavian Defense Mieses Kotrc Main Line 4.d4,2
Queens Pawn Opening Mikenas Defense,2
Queens Pawn Opening Krause Variation 3.dxc5 e6,2
Ruy Lopez Opening Old Steinitz Defense 4.d4 exd4 5.Nxd4 Bd7 6.Nc3,2
Queens Pawn Opening Tartakower Variation 2...Nd7 3.e4 e5,2
Queens Pawn Opening Horwitz Defense,2
Queens Pawn Opening English Defense 3.Nc3 Bb7 4.e4 Bb4 5.Bd3,2
Queens Pawn Opening English Defense 3.Nc3,2
Queens Pawn Opening Chigorin Variation...3.Bf4 c5 4.e3 cxd4 5.exd4,2
Queens Pawn Opening Chigorin Variation 2...e6 3.Bf4,2
Queens Pawn Opening Chigorin Variation 2...Nf6 3.Nf3 Bf5,2
Scandinavian Defense Boehnke Gambit,2
Scandinavian Defense Mieses Kotrc Main Line 4.Bc4,2
Ruy Lopez Opening Old Steinitz Defense 4.O O Bd7,2
Queens Pawn Opening Chigorin Variation 2...Nf6 3.Bf4 e6 4.e3,2
Scandinavian Defense Modern Variation 3.Nf3 Nxd5,2
Queens Pawn Opening Chigorin Variation 2...Nf6 3.Bf4 Bf5,2
Scandinavian Defense Mieses Kotrc Main Line 4.d4 Nf6 5.Nf3 Bf5 6.Bc4 e6,2
Scandinavian Defense Mieses Kotrc Main Line 4.d4 Nf6 5.Nf3 Bg4 6.Be2,2
Scandinavian Defense Mieses Kotrc Main Line 4.d4 Nf6 5.Nf3 c6,2
Scandinavian Defense Mieses Kotrc Main Line 4.d4 Nf6 5.Nf3 c6 6.Bd2,2
Scandinavian Defense Mieses Kotrc Main Line Lasker Variation 6...Bh5 7.g4 Bg6 8.Ne5,2
Queens Pawn Opening Torre Grunfeld Variation 4.e3 Bg7,2
Scandinavian Defense Mieses Kotrc Variation 3.Nf3 Bg4 4.Be2 Nf6,2
Scandinavian Defense Modern Icelandic Palme Gambit 4.dxe6 Bxe6 5.d4,2
Queens Pawn Opening Blackmar Diemer Zeller Defense,2
Scandinavian Defense Modern Scandinavian Gambit,2
Ruy Lopez Opening Morphy Defense Tarrasch Variation,2
Queens Pawn Opening Accelerated London System 2...e6 3.e3 Bd6 4.Bg3,2
Reti Opening Black Mustang Defense,2
Pirc Defense Modern Defense Geller System 2...g6,2
Sicilian Defense 2.Nf3 d6 3.Nc3,2
Sicilian Defense OKelly Yerevan System 3...Nc6,2
Sicilian Defense Mengarini Variation 2...Nc6,2
Petrovs Defense Three Knights Game 3...Bb4 4.Nxe5,2
Sicilian Defense Nimzowitsch Closed 3...e6,2
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...Qc7,2
Petrovs Defense Steinitz Attack Symmetrical Variation 4.dxe5,2
Petrovs Defense Steinitz Attack,2
Petrovs Defense Classical Variation 3...d6,2
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...e5 4.O O,2
Petrovs Defense Classical Cozio Attack...6.d3 Nf6 7.Qxe7 Bxe7,2
Petrovs Defense Classical Attack,2
Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...e6 4.O O,2
Sicilian Defense Nyezhmetdinov Rossolimo Fianchetto Variation 4.Bxc6 bxc6 5.O O Bg7 6.c3,2
Sicilian Defense OKelly Venice System 3...e6 4.d4 d5 5.e5,2
Ruy Lopez Opening Berlin Beverwijk Zukertort Gambit 5...O O 6.d4,2
Sicilian Defense McDonnell Attack 2...Nc6 3.Nf3,2
Sicilian Defense Old Sicilian Open Accelerated Dragon Variation 5.Bc4 Bg7,2
Owens Defense...3.Nc3 e6 4.Nf3 Bb4 5.Bd3,2
Owens Defense...3.Nc3 e6 4.Bd3 Nf6,2
Sicilian Defense Old Sicilian Variation 3.Bc4 e6 4.Nc3 a6 5.a4,2
Owens Defense 2.d4 Bb7 3.Nd2 e6,2
Ruy Lopez Opening Morphy Defense Anderssen Variation 5...d6 6.c3 Bd7 7.O O,2
Sicilian Defense Old Sicilian Variation 3.b3,2
Owens Defense 2.d4 Bb7 3.Nc3 e6 4.a3,2
Sicilian Defense Old Sicilian Variation 3.b3 e5 4.Bb2,2
Ruy Lopez Opening Morphy Defense Anderssen Variation 5...b5 6.Bb3 Bc5 7.c3,2
Ruy Lopez Opening Berlin Defense 4.O O Be7 5.Nc3,2
Owens Defense 2.d4,2
Owens Defense,2
Ruy Lopez Opening Morphy Defense Columbus Variation,2
Sicilian Defense McDonnell Attack,2
Pirc Defense Modern Defense Geller System 2...Nf6 3.Nc3,2
Pirc Defense,2
Sicilian Defense 2.Nf3 d6 3.Nc3 e5 4.Bc4,2
Sicilian Defense 2.Nf3 d6 3.g3 Nc6 4.Bg2,2
Reti Opening Kingside Fianchetto Variation,2
Reti Opening Kingside Fianchetto Variation 2.e4,2
Pirc Defense Main Line Byrne Variation 4...Bg7 5.e5 dxe5 6.dxe5,2
Pirc Defense Main Line Byrne Variation 4...Bg7 5.Qd2 c6,2
Reti Opening Queens Gambit Invitation 2.g3,2
Pirc Defense Classical Variation,2
Sicilian Defense Bowdler Attack 2...e6 3.Nc3 a6,2
Sicilian Defense Canal Attack 3...Nc6 4.c3,2
Pirc Defense 2.d4 Nf6 3.Nd2 g6,2
Pirc Defense 2.d4 Nf6 3.Bd3 e5 4.Nf3,2
Sicilian Defense Chekhover Variation 4...Nc6,2
Reti Opening Queenside Fianchetto Variation 2.e4 Bb7 3.Nc3 e6,2
Sicilian Defense Marshall Counterattack 4.exd5 exd5,2
Reti Opening Quiet System 2...e6,2
Philidor Defense Nimzowitsch Variation,2
Philidor Defense Exchange Variation...5.Nc3 Be7 6.Bd3 O O 7.O O,2
Sicilian Defense Delayed Alapin Variation 3...Nf6 4.Bc4 e6,2
Sicilian Defense Delayed Alapin Variation 3...Nf6 4.e5 dxe5 5.Nxe5,2
Sicilian Defense French Variation 3.Nc3 d5 4.exd5 exd5,2
Philidor Defense Exchange Variation 4.Qxd4 Nc6,2
Richter Veresov Attack,2
Sicilian Defense Hyperaccelerated Dragon Variation 3.Bc4 Bg7 4.O O,2
Philidor Defense 3.d4 Qe7,2
Philidor Defense 3.Bc4 Be7 4.d4,2
Queens Pawn Opening St George Defense 2.c4 b5 3.e4,2
Richter Veresov Attack Classical Defense 4...Be7,2
Pirc Defense Maroczy Defense 3.dxe5 dxe5 4.Qxd8 Kxd8 5.Bc4,2
Nimzowitsch Defense Declined...3.exd5 Qxd5 4.Nc3 Qa5,2
French Defense Knight Variation 2...d5,2
Giuoco Piano Game Closed 5.O O d6 6.d4,2
Indian Game 2.Bf4 e6 3.e3 d5 4.c3,2
Indian Game 2.Bf4 e6,2
Indian Game 2.Bf4 d6 3.Nf3,2
Grunfeld Defense Stockholm Variation 4...Bg7,2
Grob Opening,2
Giuoco Piano Game...6.d3 h6 7.Re1 O O,2
Giuoco Piano Game...5.d3 d6 6.c3 O O 7.Bb3,2
Giuoco Piano Game...5.d3 O O 6.h3 d6 7.c3,2
Giuoco Piano Game...5.c3 Nf6 6.d3 a6,2
Giuoco Piano Game Main Line Giuoco Pianissimo Variation 5...d6 6.Bg5,2
Giuoco Piano Game Giuoco Pianissimo Italian Four Knights Variation 5...h6 6.Be3,2
Giuoco Piano Game Evans Gambit,2
Giuoco Piano Game Evans Accepted Pierce Defense 7.Qb3,2
Giuoco Piano Game Center Attack...6.cxd4 Bb4 7.Bd2 Bxd2 8.Nbxd2,2
Kings Indian Defense Normal Variation 4.Bf4,2
Giuoco Piano Game Center Attack Greco Attack 7...Nxe4 8.O O,2
Giuoco Piano Game 4.O O d6 5.c3 Nf6,2
Giuoco Piano Game 4.O O Nf6 5.d3 O O 6.a4,2
French Defense Winawer Delayed Exchange Variation,2
French Defense Tarrasch Open Suchting Line 4...Nc6 5.Ngf3,2
French Defense Steinitz Attack,2
French Defense Rubinstein Variation 4.Nxe4 Nf6 5.Nxf6 Qxf6 6.Nf3,2
French Defense Rubinstein Variation 4.Nxe4 Nf6 5.Bd3,2
French Defense Rubinstein Variation 4.Nxe4 Nf6,2
French Defense Rubinstein Variation 4.Nxe4 Bd7,2
French Defense Queens Knight Variation 2...d5,2
French Defense Normal Variation...4.Nf3 Nf6 5.e5 Ne4,2
French Defense Main Line 5...Nfd7 6.Bxe7 Qxe7,2
Indian Game 2.Bf4 g6 3.Nc3 Bg7 4.e4,2
Indian Game 2.Nc3 g6,2
Indian Game 2.e3 e6,2
Indian Game East Indian Colle Grunfeld Formation,2
Kings Indian Attack...3.Bg2 e5 4.d3 Nf6,2
Kings Indian Attack Yugoslav Variation 3.Bg2 e6 4.O O,2
Kings Indian Attack Sicilian Variation 3.Bg2 Nf6 4.O O Nc6,2
Kings Indian Attack 2...Nc6 3.d4 Bf5 4.Bg2,2
Kings Indian Attack 2...Nc6 3.Bg2 e5 4.d3,2
Kings Gambit 2...d6,2
Kings Fianchetto Opening...2.Bg2 Nf6 3.d3 d5,2
Kings Fianchetto Opening Indian Defense 2.Bg2 c5,2
Kings Fianchetto Opening 1...d5 2.Bg2 e5 3.d3,2
Kings Fianchetto Opening 1...d5,2
Italian Game Two Knights Open,2
Italian Game Two Knights Modern Bishops Opening...6.c3 d5 7.exd5 Nxd5,2
Italian Game Two Knights Modern Bishops Opening 4...d5,2
Italian Game Two Knights Modern Bishops Opening 4...Be7 5.O O d6 6.c3,2
Italian Game Two Knights Modern Bishops Opening 4...Be7 5.O O O O 6.h3,2
Italian Game Traxler Knight Sacrifice Line 5...Bxf2 6.Kxf2 Nxe4,2
Italian Game Knight Attack,2
Italian Game Hungarian Defense 4.d4 exd4 5.Nxd4,2
Italian Game Hungarian Defense 4.O O Nf6 5.d3,2
Indian Game...3.e3 d5 4.Nf3 Bd6,2
Indian Game Knights Variation East Indian Defense 3.e3 Bg7,2
Indian Game Knights Variation East Indian Defense,2
Indian Game Fantasy Variation 2...d5,2
Indian Game East Indian London System...4.e3 O O 5.c3 d6 6.h3,2
Indian Game East Indian London System 3...Bg7 4.e3 d6 5.h3,2
Indian Game East Indian Defense 3.Nc3 b6 4.e4 Bb7,2
Indian Game East Indian Colle Grunfeld Formation 5.O O O O,2
